account_id,year,tonnes_co2
117646,2019,182131
117646,2020,161853
117686,2020,344
117706,2019,1348
117706,2020,4096
117786,2020,143
117806,2020,112
117846,2019,13119
117846,2020,26841
117847,2020,217472
117906,2019,4910
117906,2020,17048
117926,2019,22
117926,2020,4641
117946,2019,7009
117946,2020,25633
117987,2019,840
117987,2020,768
118006,2019,8938
118006,2020,36891
118107,2019,2014
118107,2020,15380
118147,2019,8046
118147,2020,6449
118166,2020,15787
118168,2019,2796
118168,2020,550
118187,2019,733
118187,2020,12099
118188,2019,36
118188,2020,4832
118206,2019,109
118266,2019,307
118266,2020,1505
118286,2019,9
118286,2020,47
118306,2019,240
118306,2020,558
118346,2019,771
118346,2020,16104
118386,2019,16699
118386,2020,43538
118387,2019,83
118387,2020,176
118426,2019,10910
118426,2020,10601
118466,2019,5742
118466,2020,4974
118486,2019,4043
118486,2020,23045
118526,2019,6393
118526,2020,15171
118546,2020,3743
118547,2019,224
118547,2020,216
118587,2020,4
118626,2019,57342
118626,2020,56244
118627,2019,364
118627,2020,1687
118667,2019,28
118667,2020,27
118668,2019,10384
118668,2020,9961
118686,2019,4658
118686,2020,12454
118687,2020,18897
118706,2020,1
118806,2018,5289
118806,2019,15952
118806,2020,14744
118826,2019,59
118826,2020,3661
118866,2019,94
118866,2020,96
118886,2019,443
118886,2020,2574
118906,2019,9177
118906,2020,7925
118926,2019,3048
118926,2020,50586
118927,2019,5679
118927,2020,6251
118966,2019,18412
118966,2020,101401
118986,2019,48118
118986,2020,54930
119026,2013,439
119026,2014,73
119026,2015,63
119026,2016,69
119026,2017,82
119026,2018,60
119026,2019,822
119026,2020,315
119050,2019,478
119050,2020,7238
119054,2020,1278
119067,2019,1043
119067,2020,177
119086,2019,9843
119086,2020,11931
119106,2019,101
119106,2020,1625
119126,2019,62
119126,2020,45
119130,2019,23894
119130,2020,23114
119131,2019,179
119131,2020,86628
119148,2019,8370
119148,2020,8444
119149,2019,201
119149,2020,395
119150,2019,16527
119150,2020,17740
119167,2019,87
119167,2020,84
119168,2019,2173
119168,2020,1309
119169,2019,186
119169,2020,46
119186,2019,961
119186,2020,7086
119188,2019,67
119188,2020,22
119268,2019,3844
119268,2020,61103
119306,2020,19063
119307,2019,18
119307,2020,29
119308,2020,16878
119326,2019,3496
119326,2020,2011
119328,2019,26
119328,2020,21
119346,2019,116
119346,2020,3
119347,2019,55
119347,2020,16
119366,2019,2457
119366,2020,3676
119426,2018,62
119426,2019,89
119426,2020,110
119427,2019,9
119427,2020,22
119428,2019,3564
119428,2020,4397
119507,2019,72
119507,2020,58
119626,2020,5355
119646,2019,25912
119646,2020,23439
119687,2020,474
119706,2020,6591
119786,2020,24259
119806,2020,1679
119986,2020,164373
120026,2020,4200
120106,2020,217801
140625,2019,10062
140625,2020,41940
201625,2017,1848
201625,2018,7811
201625,2019,8061
201625,2020,8264
202125,2020,8753
243125,2020,20
250625,2020,3681
290625,2020,10737
350625,2020,192
390625,2017,101
390625,2018,123
390625,2019,197
390625,2020,159
391125,2017,138
391125,2018,136
391125,2019,147
391125,2020,138
400625,2020,1378
410625,2020,18954
480625,2020,38374
481125,2020,23
481625,2020,1517
482125,2020,21
580625,2020,335
590625,2020,11849
594125,2020,541
594625,2020,74220
595125,2020,5
620625,2020,361
640625,2020,524
650625,2020,37
671125,2019,27
671125,2020,1
671625,2020,30
680625,2020,15929
730625,2019,1647
730625,2020,4085
741125,2020,117
750625,2019,51
750625,2020,1616
772125,2014,3
772125,2015,58
772125,2016,55
772125,2017,10
772125,2018,64
772125,2019,161
772125,2020,144
772625,2017,3
772625,2018,9
772625,2019,29
772625,2020,113
774125,2020,383
780625,2020,157
807625,2020,925
808125,2020,130
808625,2020,807
809125,2020,495
850625,2020,2717
860625,2020,332
861125,2020,684177
91014,2008,10556
91014,2009,8173
91014,2010,233
91014,2011,19
91014,2012,220
91014,2013,602
91014,2014,134
91014,2015,164
91014,2016,44
91014,2017,290
91014,2018,242
91014,2019,63
91014,2020,368
91015,2008,9327
91015,2009,5206
91015,2010,1563
91015,2011,1527
91015,2012,876
91015,2013,341
91015,2014,175
91015,2015,126
91015,2016,107
91015,2017,226
91015,2018,99
91015,2019,135
91015,2020,232
91064,2005,410
91064,2006,625
91064,2007,526
91064,2008,576
91065,2005,6679
91065,2006,6577
91065,2007,6998
91065,2008,7361
91065,2009,8619
91065,2010,8991
91065,2011,7498
91065,2012,7241
91065,2013,8069
91065,2014,7064
91065,2015,6777
91065,2016,7933
91065,2017,7901
91065,2018,5700
91065,2019,5804
91065,2020,6863
91066,2007,278
91066,2008,70
91066,2009,8
91066,2010,1
91066,2011,1
91066,2012,3
91066,2013,4
91066,2014,16
91066,2015,34
91066,2016,17
91067,2005,1305
91067,2006,2661
91067,2007,1168
91067,2008,469
91067,2009,1060
91067,2010,724
91067,2011,327
91067,2012,426
91067,2013,249
91067,2014,185
91067,2015,325
91067,2016,315
91067,2017,510
91067,2018,2546
91067,2019,276
91068,2005,21042
91068,2006,58137
91068,2007,21265
91068,2008,30846
91068,2009,11940
91068,2010,1462
91069,2005,26
91069,2006,23
91069,2007,36
91069,2008,26
91069,2009,18
91070,2005,468
91070,2006,140
91070,2007,76
91070,2008,77
91070,2009,134
91070,2010,348
91070,2011,93
91070,2012,349
91070,2013,99
91070,2014,144
91070,2015,177
91070,2016,177
91070,2017,56
91070,2018,139
91070,2019,56
91070,2020,32
91071,2005,5882
91071,2006,48095
91071,2007,13274
91071,2008,28234
91071,2009,24561
91071,2010,24393
91071,2011,16657
91071,2012,3160
91071,2013,1564
91071,2014,3261
91071,2015,9917
91071,2016,26344
91071,2017,42804
91071,2018,50462
91071,2019,47495
91071,2020,25195
91072,2005,32339
91072,2006,31281
91072,2007,38006
91072,2008,42551
91072,2009,42812
91072,2010,42588
91072,2011,36512
91072,2012,34180
91072,2013,85991
91072,2014,87642
91072,2015,88169
91072,2016,81691
91072,2017,87991
91072,2018,86878
91072,2019,87096
91073,2005,88816
91073,2006,100608
91073,2007,93241
91073,2008,92363
91073,2009,55979
91073,2010,85647
91073,2011,76123
91073,2012,76031
91073,2013,66885
91073,2014,76806
91073,2015,82829
91073,2016,79668
91073,2017,93921
91073,2018,90816
91073,2019,100937
91073,2020,74108
91074,2005,9089
91074,2006,7352
91074,2007,12186
91074,2008,9063
91074,2009,12491
91074,2010,14404
91074,2011,8340
91074,2012,5892
91074,2013,6826
91074,2014,5461
91074,2015,7412
91074,2016,7657
91074,2017,7172
91074,2018,6276
91074,2019,4182
91074,2020,6013
91075,2005,4207
91075,2006,3312
91075,2007,4148
91075,2008,325716
91075,2009,227441
91075,2010,303755
91075,2011,282639
91075,2012,244863
91075,2013,267430
91075,2014,266901
91075,2015,236274
91075,2016,239048
91075,2017,249002
91075,2018,240744
91075,2019,226743
91075,2020,214455
91076,2005,30964
91076,2006,30961
91076,2007,32867
91076,2008,36369
91076,2009,34609
91076,2010,21564
91076,2011,16212
91076,2012,7806
91076,2013,7927
91076,2014,7790
91076,2015,7990
91076,2016,13942
91076,2017,15776
91076,2018,16322
91076,2019,17301
91076,2020,13607
91077,2005,27157
91077,2006,15647
91077,2007,3119
91077,2008,1295
91077,2009,325
91077,2010,1150
91077,2011,2213
91077,2012,311
91077,2013,242
91077,2014,262
91077,2015,301
91077,2016,210
91077,2017,239
91077,2018,205
91077,2019,405
91077,2020,184
91078,2005,30434
91078,2006,23671
91078,2007,708
91078,2008,104
91078,2009,2819
91078,2010,2883
91078,2011,13348
91078,2012,13830
91078,2013,14211
91078,2014,5351
91078,2015,9655
91078,2016,7655
91078,2017,376
91078,2018,312
91078,2019,473
91078,2020,11
91079,2005,731
91079,2006,332
91079,2007,326
91079,2008,288
91079,2009,174
91079,2010,212
91079,2011,276
91079,2012,178
91079,2013,267
91079,2014,149
91079,2015,187
91079,2016,542
91079,2017,721
91079,2018,522
91079,2019,266
91079,2020,513
91080,2005,565
91080,2006,636
91080,2007,735
91080,2008,979
91080,2009,56
91080,2010,822
91080,2011,325
91080,2012,96
91080,2013,72
91080,2014,117
91080,2015,3
91080,2016,3
91080,2017,2
91080,2018,184
91080,2019,9
91080,2020,5
91082,2009,35
91082,2013,15
91082,2014,30
91082,2015,24
91082,2016,7
91082,2017,81
91082,2018,7507
91082,2019,13
91082,2020,2
91083,2005,6362
91083,2006,4454
91083,2007,2966
91083,2008,1170
91083,2009,2264
91083,2010,2647
91083,2011,1421
91083,2012,1872
91083,2013,2232
91083,2014,3877
91083,2015,2352
91083,2016,1577
91083,2017,2269
91083,2018,2143
91083,2019,2657
91083,2020,2315
91084,2005,75188
91084,2006,50170
91084,2007,56528
91084,2008,44942
91084,2009,43080
91084,2010,36041
91084,2011,17362
91084,2012,17852
91084,2013,21167
91084,2014,23240
91084,2015,18800
91084,2016,15578
91084,2017,15320
91084,2018,31211
91084,2019,26591
91084,2020,21955
91085,2005,8236
91085,2006,6559
91085,2007,5793
91085,2008,6770
91085,2009,7497
91085,2010,6796
91085,2011,7086
91085,2012,5932
91085,2013,4621
91085,2014,3234
91085,2015,4145
91085,2016,3762
91085,2017,4049
91085,2018,3949
91085,2019,3957
91085,2020,2572
91086,2005,95354
91086,2006,86546
91086,2007,78135
91086,2008,44915
91086,2009,38680
91086,2010,32156
91086,2011,17134
91086,2012,27968
91086,2013,37240
91086,2014,37929
91086,2015,26936
91086,2016,20289
91086,2017,12206
91086,2018,27304
91086,2019,14326
91086,2020,10577
91087,2005,131
91087,2006,161
91087,2007,183
91088,2005,5970
91088,2006,13720
91088,2007,6173
91088,2008,6031
91088,2009,8853
91088,2010,11389
91088,2011,6937
91088,2012,2274
91088,2013,3331
91088,2014,2182
91088,2015,1488
91088,2016,795
91088,2017,165
91089,2005,15417
91089,2006,10828
91089,2007,14789
91089,2008,12445
91089,2009,13355
91089,2010,13884
91089,2011,9592
91089,2012,14560
91089,2013,10938
91089,2014,9019
91089,2015,8089
91089,2016,5604
91089,2017,9036
91089,2018,7726
91089,2019,7705
91089,2020,5565
91091,2005,198
91091,2006,317
91091,2007,203
91091,2009,399
91091,2010,1030
91091,2011,876
91091,2012,493
91091,2013,425
91091,2014,26
91091,2015,160
91091,2016,751
91091,2017,229
91091,2018,378
91091,2019,128
91091,2020,59
91092,2005,97
91092,2007,43
91092,2009,40
91092,2010,43
91092,2011,32
91092,2012,287
91092,2013,293
91092,2014,5
91092,2015,28
91092,2016,249
91092,2017,48
91092,2018,26
91092,2019,17
91092,2020,7
91093,2013,31314
91093,2014,19045
91093,2015,32986
91093,2016,29638
91093,2017,29378
91093,2018,36078
91093,2019,41350
91093,2020,24084
91094,2005,72695
91094,2006,42433
91094,2007,48540
91094,2008,50997
91094,2009,40351
91094,2010,32499
91094,2011,35612
91094,2012,29464
91094,2013,26853
91094,2014,11804
91094,2015,11701
91094,2016,11489
91094,2017,10609
91094,2018,15739
91094,2019,15943
91094,2020,16342
91095,2005,2108
91095,2011,234
91096,2005,146
91096,2006,21
91096,2007,59
91096,2008,17
91096,2010,24
91096,2012,55
91096,2015,1
91096,2017,7
91096,2018,10
91096,2020,3
91097,2005,26942
91097,2006,3327
91098,2005,24557
91098,2006,12621
91098,2007,18699
91098,2008,18453
91098,2009,19712
91098,2010,19380
91098,2011,12571
91098,2012,10295
91098,2013,7714
91098,2014,7424
91098,2015,8743
91098,2016,6981
91098,2017,8121
91098,2018,9351
91098,2019,4334
91098,2020,7041
91099,2005,35308
91099,2006,38620
91099,2007,53917
91099,2008,58226
91099,2009,4679
91099,2010,12726
91099,2011,4197
91100,2005,8503
91100,2006,9889
91100,2007,7552
91100,2008,29301
91100,2009,35621
91100,2010,38234
91100,2011,25230
91100,2012,29692
91100,2013,286825
91100,2014,278536
91100,2015,279717
91100,2016,272272
91100,2017,273662
91100,2018,285404
91100,2019,270752
91100,2020,279876
91101,2005,45629
91101,2006,75156
91101,2007,45849
91101,2008,16103
91101,2009,15777
91101,2010,28287
91101,2011,23929
91101,2012,12247
91101,2013,9494
91101,2014,10753
91101,2015,8400
91101,2016,666
91101,2017,1025
91101,2018,558
91101,2019,381
91101,2020,302
91102,2005,687
91102,2006,1152
91102,2007,408
91102,2008,396
91102,2009,128
91102,2016,12
91102,2018,26
91102,2019,51
91102,2020,21
91103,2005,52036
91103,2006,50465
91103,2007,57248
91103,2008,110135
91103,2009,88240
91103,2010,135074
91103,2011,111841
91103,2012,100140
91103,2013,99956
91103,2014,97627
91103,2015,88586
91103,2016,92984
91103,2017,92098
91103,2018,90948
91103,2019,91011
91103,2020,81691
91104,2005,666
91104,2006,442
91104,2007,421
91104,2008,166
91104,2009,86
91104,2010,24
91104,2011,13
91104,2013,10
91104,2014,41
91104,2015,92
91104,2016,11
91104,2017,16
91104,2018,5227
91104,2019,454
91104,2020,7
91105,2005,114304
91105,2006,108810
91105,2007,97951
91105,2008,615596
91105,2009,535704
91105,2010,686267
91105,2011,649983
91105,2012,621275
91105,2013,665985
91105,2014,626607
91105,2015,566811
91105,2016,664228
91105,2017,641846
91105,2018,636536
91105,2019,631599
91105,2020,305705
91106,2005,14034
91106,2006,14316
91106,2007,7365
91106,2008,20848
91106,2009,26438
91106,2010,36106
91106,2011,40330
91106,2012,36463
91106,2013,34306
91106,2014,24148
91106,2015,33477
91106,2016,30141
91106,2017,25476
91106,2018,27289
91106,2019,31305
91106,2020,39659
91107,2005,1103
91107,2006,4664
91107,2007,535
91107,2008,1061
91107,2009,3199
91107,2010,4392
91107,2011,1619
91107,2012,2058
91107,2013,424
91107,2014,797
91107,2015,285
91107,2016,285
91107,2017,701
91107,2018,479
91107,2019,349
91107,2020,178
91108,2006,151
91108,2007,1
91108,2010,27
91108,2012,1
91108,2013,2
91108,2014,9
91108,2015,3
91108,2016,54
91108,2019,19
91108,2020,44
91109,2005,233669
91109,2006,136425
91109,2007,66367
91109,2008,63208
91109,2009,71775
91109,2010,93442
91109,2011,69918
91109,2012,63989
91109,2013,55124
91109,2014,49855
91109,2015,53498
91109,2016,53428
91109,2017,55451
91109,2018,49764
91109,2019,55786
91109,2020,45282
91110,2005,7433
91110,2006,7165
91110,2007,6481
91110,2008,5873
91110,2009,2446
91110,2010,2687
91110,2011,1893
91110,2012,1611
91110,2013,1076
91111,2005,8394
91112,2005,20588
91112,2006,23745
91112,2007,15992
91112,2008,17506
91112,2009,1833
91112,2010,1283
91112,2011,1912
91112,2012,2409
91112,2013,2272
91112,2014,2541
91112,2015,4699
91112,2016,4267
91112,2017,4689
91112,2018,2344
91112,2019,3385
91112,2020,2786
911125,2020,14
91113,2005,137
91113,2006,1
91113,2007,80
91113,2008,218
91113,2009,435
91113,2010,468
91113,2011,764
91113,2012,2444
91113,2013,452
91113,2014,202
91113,2015,234
91113,2016,399
91113,2017,142
91113,2018,194
91113,2019,172
91113,2020,185
91114,2005,265
91114,2006,1669
91114,2007,70
91114,2008,54
91114,2009,72
91114,2010,1010
91114,2011,40
91114,2012,40
91114,2013,36
91114,2014,59
91114,2015,96
91114,2016,121
91114,2017,41
91114,2018,24
91114,2019,21
91114,2020,294
91115,2005,767
91115,2006,1081
91115,2007,1135
91115,2008,1083
91115,2009,225
91115,2010,218
91115,2011,177
91115,2012,57
91115,2013,59
91115,2014,77
91115,2015,81
91115,2016,256
91115,2017,19
91115,2018,10
91115,2019,5
91115,2020,40
91116,2005,5
91116,2006,5
91116,2007,8
91116,2008,9
91116,2009,9
91116,2010,12
91116,2011,7
91116,2012,7
91117,2005,3844
91117,2006,4047
91117,2007,3847
91117,2008,3849
91117,2009,3576
91117,2010,3620
91117,2011,3372
91117,2012,3424
91117,2013,3475
91117,2014,3446
91117,2015,2081
91118,2005,15898
91118,2006,17310
91118,2007,12066
91118,2008,15025
91118,2009,11772
91118,2010,14877
91118,2011,12190
91118,2012,11272
91118,2013,10629
91118,2014,9611
91118,2015,9618
91118,2016,11367
91118,2017,13308
91118,2018,13406
91118,2019,13059
91118,2020,10820
91119,2005,14190
91119,2006,9843
91119,2007,1623
91120,2005,7174
91120,2006,7537
91120,2007,8485
91120,2008,8013
91120,2009,9374
91120,2010,9155
91120,2011,9464
91120,2012,9560
91120,2013,9550
91120,2014,9169
91120,2015,8649
91120,2016,8632
91120,2017,9979
91120,2018,9292
91120,2019,9691
91120,2020,10101
91121,2005,33765
91121,2006,33227
91121,2007,37068
91121,2008,30775
91121,2009,11262
91121,2010,14423
91121,2011,12842
91121,2012,13447
91121,2013,37674
91121,2014,37572
91121,2015,35648
91121,2016,33434
91121,2017,11442
91121,2018,21879
91121,2019,29178
91121,2020,29450
91122,2005,640
91122,2006,26900
91122,2007,145
91122,2008,18909
91122,2009,15613
91122,2012,26345
91122,2013,26548
91122,2014,42103
91122,2015,41716
91122,2016,53602
91122,2017,45850
91122,2018,37621
91122,2019,33198
91122,2020,34344
91123,2005,5740
91123,2006,4619
91123,2007,3785
91123,2008,3416
91123,2009,3534
91123,2010,4594
91123,2011,3720
91123,2012,3068
91123,2013,2704
91123,2014,3120
91123,2015,2666
91123,2016,2818
91123,2017,2410
91123,2018,2276
91123,2019,2576
91123,2020,2230
91124,2005,1810
91124,2006,1685
91124,2007,573
91124,2008,125
91124,2009,504
91124,2010,2086
91124,2011,868
91124,2012,701
91124,2013,609
91124,2014,185
91124,2015,44
91124,2016,407
91124,2017,71
91124,2018,518
91124,2019,49
91124,2020,19
91126,2005,2
91126,2006,16
91126,2007,5
91126,2008,5
91126,2010,100
91126,2011,198
91127,2005,47447
91127,2006,5212
91127,2007,4514
91127,2008,4013
91127,2009,3092
91127,2010,2344
91127,2011,2144
91127,2012,2009
91128,2005,17853
91128,2006,17360
91128,2007,16581
91128,2008,16873
91128,2009,15653
91128,2010,18039
91128,2011,20192
91128,2012,19990
91128,2013,20160
91128,2014,20267
91128,2015,17923
91128,2016,22886
91128,2017,20903
91128,2018,19791
91128,2019,20676
91128,2020,12800
91129,2005,58984
91129,2006,69660
91129,2007,77392
91129,2008,80844
91129,2009,111778
91129,2010,107563
91129,2011,110660
91129,2012,117501
91129,2013,107998
91129,2014,94676
91129,2015,81470
91129,2016,78201
91129,2017,75753
91129,2018,85361
91129,2019,67753
91129,2020,106212
91130,2005,5441
91130,2006,4026
91130,2007,4184
91130,2008,5323
91130,2009,4689
91130,2010,5714
91130,2011,4102
91130,2012,4820
91130,2013,5144
91130,2014,5812
91130,2015,5089
91130,2016,5630
91130,2017,6369
91130,2018,6183
91130,2019,6109
91130,2020,4311
91131,2005,3092
91131,2006,3693
91131,2007,2697
91131,2008,2629
91131,2009,2005
91131,2010,2260
91131,2011,1115
91131,2012,730
91131,2013,362
91131,2014,966
91131,2015,2137
91131,2016,1998
91131,2017,609
91131,2018,918
91131,2019,840
91131,2020,462
91132,2005,47181
91132,2006,55002
91132,2007,57462
91132,2008,65735
91132,2009,55557
91132,2010,70064
91132,2011,65896
91132,2012,68092
91132,2013,57631
91132,2014,29483
91132,2015,28315
91132,2016,17007
91132,2017,9852
91132,2018,36303
91132,2019,8708
91132,2020,11204
91133,2005,32732
91133,2006,54406
91133,2007,30493
91133,2008,26673
91133,2009,34175
91133,2010,20554
91133,2011,13725
91133,2012,9601
91133,2013,4869
91133,2014,25318
91133,2015,4696
91133,2016,10084
91133,2017,10624
91133,2018,8436
91133,2019,6596
91133,2020,6404
91134,2005,39312
91134,2006,21958
91134,2007,1877
91134,2008,1280
91134,2009,6094
91134,2010,18868
91134,2011,6347
91134,2012,619
91134,2013,423
91134,2014,631
91134,2015,622
91134,2016,545
91134,2017,612
91134,2018,838
91134,2019,592
91134,2020,748
91135,2005,13017
91135,2006,10682
91135,2007,17526
91135,2008,15936
91135,2009,14355
91135,2010,16801
91135,2011,11431
91135,2012,12676
91135,2013,9605
91135,2014,8791
91135,2015,8837
91135,2016,14839
91135,2017,16252
91135,2018,14799
91135,2019,14060
91135,2020,15540
91136,2005,7490
91136,2006,5448
91136,2007,5392
91136,2008,2613
91136,2010,1023
91136,2012,37
91137,2005,1388
91137,2006,348
91137,2007,191
91137,2008,85
91137,2009,509
91137,2010,5536
91137,2011,1934
91137,2012,2248
91137,2013,761
91137,2014,1327
91137,2015,313
91137,2016,2085
91137,2017,550
91137,2018,368
91138,2005,12901
91138,2006,9910
91138,2007,6557
91138,2008,2512
91139,2005,102
91139,2006,200
91139,2007,126
91139,2008,37
91139,2009,50
91139,2010,84
91139,2011,72
91139,2012,38
91139,2013,47
91139,2014,21
91139,2015,25
91139,2016,74
91139,2017,32
91139,2018,99
91139,2019,134
91139,2020,153
91140,2005,80363
91140,2006,86420
91140,2007,78107
91140,2008,78863
91140,2009,48115
91140,2010,53405
91140,2011,48573
91140,2012,37456
91140,2013,22056
91140,2014,9838
91140,2015,9229
91140,2016,14911
91140,2017,15722
91140,2018,18870
91140,2019,13041
91140,2020,9137
91141,2005,17558
91141,2006,18787
91141,2007,19231
91141,2008,19922
91141,2009,20472
91141,2010,19428
91141,2011,18461
91141,2012,18282
91141,2013,17038
91141,2014,12616
91141,2015,12370
91141,2016,11816
91141,2017,5257
91141,2018,3305
91141,2019,1713
91142,2005,67303
91142,2006,74085
91142,2007,41514
91142,2008,34055
91142,2009,14962
91142,2010,20136
91142,2011,8161
91142,2012,4990
91142,2013,4283
91142,2014,1143
91142,2015,9
91142,2016,7
91142,2017,6
91142,2018,5
91142,2019,7
91142,2020,2
91143,2005,10014
91143,2006,11053
91143,2007,11551
91143,2008,13134
91143,2009,14536
91143,2010,15402
91143,2011,15790
91143,2012,16631
91143,2013,16633
91143,2014,16404
91143,2015,17295
91143,2016,14469
91143,2017,8360
91143,2018,8149
91143,2019,9718
91143,2020,9203
91144,2005,30278
91144,2006,32294
91144,2007,30810
91144,2008,28960
91144,2009,790
91144,2010,311
91145,2005,48731
91145,2006,14559
91145,2007,41704
91145,2008,32949
91145,2009,6609
91145,2010,35348
91145,2011,34870
91145,2012,16303
91145,2013,36521
91145,2014,36356
91145,2015,29946
91145,2016,35704
91145,2017,36663
91145,2018,35755
91145,2019,36112
91145,2020,30250
91146,2005,104149
91146,2006,92761
91146,2007,87748
91146,2008,74477
91146,2009,38634
91146,2010,58371
91146,2011,66491
91146,2012,91814
91146,2013,70557
91146,2014,10200
91146,2015,18059
91146,2016,26691
91146,2017,24517
91146,2018,25814
91146,2019,12449
91146,2020,16536
91147,2005,9659
91147,2006,9659
91147,2007,6662
91147,2008,8353
91147,2009,4682
91147,2010,10159
91147,2011,8030
91147,2012,6378
91147,2013,5800
91147,2014,5965
91147,2015,5291
91147,2016,6276
91147,2017,3477
91147,2018,7353
91147,2019,8723
91147,2020,5604
91148,2005,8
91148,2006,2
91148,2010,37
91148,2011,8
91148,2012,72
91148,2013,161
91148,2014,40
91148,2015,208
91148,2016,83
91148,2017,20
91148,2018,13
91148,2019,136
91148,2020,71
91149,2005,20493
91149,2006,19603
91149,2007,18613
91149,2008,28750
91149,2009,29563
91149,2010,31319
91149,2011,27458
91149,2012,30171
91149,2013,62910
91149,2014,56172
91149,2015,64572
91149,2016,59543
91149,2017,57756
91149,2018,61720
91149,2019,73569
91149,2020,88323
91150,2005,91079
91150,2006,85483
91150,2007,49800
91150,2008,24355
91150,2009,25525
91150,2010,16502
91150,2011,22053
91150,2012,24133
91150,2013,15030
91150,2014,9959
91150,2015,10417
91150,2016,13015
91150,2017,10079
91150,2018,10277
91150,2019,12182
91150,2020,11342
91151,2005,335
91151,2006,3720
91151,2007,648
91151,2008,9224
91151,2009,4430
91151,2010,2675
91152,2005,505
91152,2006,1309
91152,2007,987
91152,2008,530
91152,2009,885
91152,2010,2435
91152,2011,992
91152,2012,286
91152,2013,43
91152,2015,7
91152,2016,19
91152,2017,11
91152,2018,331
91152,2019,4
91153,2005,34540
91153,2006,20710
91153,2007,6957
91153,2008,4739
91153,2009,4248
91153,2010,4279
91153,2011,4393
91153,2012,4957
91153,2013,5539
91153,2014,5496
91153,2015,5337
91153,2016,5824
91153,2017,5625
91153,2018,5492
91153,2019,7878
91153,2020,11709
91154,2005,30191
91154,2006,37472
91154,2007,8262
91154,2008,12496
91154,2009,14123
91154,2010,29367
91154,2011,13602
91154,2012,12249
91154,2013,16005
91154,2014,12247
91154,2015,9613
91154,2016,2496
91154,2017,2035
91154,2018,2121
91154,2019,1978
91154,2020,1522
91155,2005,2950
91155,2006,4651
91155,2007,4126
91155,2008,1812
91155,2009,1068
91155,2010,698
91155,2011,914
91155,2012,567
91155,2013,549
91155,2014,315
91155,2015,421
91155,2016,185
91155,2017,201
91155,2018,819
91155,2019,290
91155,2020,379
91156,2005,729
91156,2006,726
91156,2007,698
91156,2008,676
91156,2009,463
91156,2010,733
91156,2011,864
91156,2012,851
91156,2013,943
91156,2014,888
91156,2015,956
91156,2016,1027
91156,2017,1064
91156,2018,1217
91156,2019,1044
91156,2020,1078
91157,2005,238
91157,2006,37
91157,2007,178
91157,2008,180
91157,2009,98
91157,2010,227
91157,2011,158
91157,2012,201
91157,2013,202
91157,2014,315
91157,2015,305
91157,2016,286
91157,2017,243
91157,2018,286
91157,2019,31
91157,2020,59
91158,2005,2347
91158,2006,2230
91158,2007,3577
91158,2008,3330
91158,2009,945
91158,2010,3087
91158,2011,2887
91158,2012,2185
91158,2013,961
91158,2014,875
91158,2015,748
91159,2005,107066
91159,2006,139702
91159,2007,115742
91159,2008,95208
91159,2009,123764
91159,2010,173658
91159,2011,62214
91159,2012,21001
91159,2013,3009
91159,2014,1190
91160,2005,33311
91160,2006,37529
91160,2007,40537
91160,2008,61511
91160,2009,25079
91160,2010,46617
91160,2011,50383
91160,2012,43931
91160,2013,44106
91160,2014,38180
91160,2015,39458
91160,2016,42268
91160,2017,45194
91160,2018,44679
91160,2019,37288
91160,2020,29295
91161,2005,20985
91161,2006,26110
91161,2007,25912
91161,2008,17511
91161,2009,22273
91161,2010,25124
91161,2011,19485
91161,2012,3579
91162,2005,20692
91162,2006,18847
91162,2007,20805
91162,2008,9595
91162,2009,10174
91162,2010,10167
91162,2011,13369
91162,2012,13573
91162,2013,13488
91162,2014,13799
91162,2015,14234
91162,2016,17028
91162,2017,15388
91162,2018,15104
91162,2019,18343
91162,2020,14258
91163,2005,7792
91163,2006,13600
91163,2007,10293
91163,2008,7284
91163,2009,6227
91163,2010,5709
91163,2011,4885
91163,2012,4679
91163,2013,4579
91163,2014,4366
91163,2015,8088
91163,2016,7375
91163,2017,6395
91163,2018,6090
91163,2019,7080
91163,2020,5159
91164,2005,20683
91164,2006,22461
91164,2007,22081
91164,2008,22238
91164,2009,18205
91164,2010,25326
91164,2011,26001
91164,2012,19443
91164,2013,21156
91164,2014,24609
91164,2015,22688
91164,2016,23512
91164,2017,25540
91164,2018,24809
91164,2019,19921
91164,2020,19910
91165,2005,193679
91165,2006,220196
91165,2007,221387
91165,2008,235170
91165,2009,171778
91165,2010,222967
91165,2011,214182
91165,2012,195110
91165,2013,209129
91165,2014,204217
91165,2015,197126
91165,2016,188539
91165,2017,197266
91165,2018,201563
91165,2019,173379
91165,2020,165734
91166,2005,13666
91166,2006,13676
91166,2007,12760
91166,2008,12244
91166,2009,12600
91166,2010,12553
91166,2011,13072
91166,2012,12529
91166,2013,12759
91166,2014,12492
91166,2015,11570
91166,2016,11144
91166,2017,11754
91166,2018,12090
91166,2019,12878
91166,2020,13875
91167,2005,6877
91167,2006,2314
91167,2007,3137
91167,2008,4113
91167,2009,4306
91167,2010,3586
91167,2011,37685
91167,2012,35563
91167,2013,41918
91167,2014,42992
91167,2015,42981
91167,2016,43510
91167,2017,46286
91167,2018,44265
91167,2019,29281
91167,2020,30816
91168,2005,9365
91168,2006,9046
91168,2007,10063
91168,2008,9649
91168,2009,10270
91168,2010,10386
91168,2011,10209
91168,2012,10784
91168,2013,11853
91168,2014,11259
91168,2015,11498
91168,2016,11920
91168,2017,12039
